source,target,link_type,direction,confidence,inferred
HADOOP-16296,HADOOP-16297,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16296,HADOOP-16390,augmented_soft_depends_on,augmented,0.751,True
HADOOP-16295,HADOOP-16296,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16295,HADOOP-16297,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16295,HADOOP-17052,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16294,HADOOP-17194,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16294,HADOOP-17276,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16294,HADOOP-17419,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16293,HADOOP-16338,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16293,HADOOP-16611,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16293,HADOOP-17232,augmented_soft_depends_on,augmented,0.7,True
HADOOP-16292,HADOOP-17019,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16292,HADOOP-17067,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16292,HADOOP-17121,augmented_soft_depends_on,augmented,0.784,True
HADOOP-16291,HADOOP-16372,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16291,HADOOP-17518,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16291,HADOOP-17530,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16290,HADOOP-16266,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16290,HADOOP-16912,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16290,HADOOP-17600,augmented_soft_depends_on,augmented,0.789,True
HADOOP-16288,HADOOP-17116,augmented_soft_depends_on,augmented,0.741,True
HADOOP-16288,HADOOP-16287,augmented_soft_depends_on,augmented,0.73,True
HADOOP-16288,HADOOP-16521,augmented_soft_depends_on,augmented,0.721,True
HADOOP-16287,HADOOP-16521,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16287,HADOOP-16288,augmented_soft_depends_on,augmented,0.73,True
HADOOP-16287,HADOOP-17116,augmented_soft_depends_on,augmented,0.717,True
HADOOP-16286,HADOOP-16876,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16286,HADOOP-17204,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16286,HADOOP-17358,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16285,HADOOP-16496,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16285,HADOOP-16808,augmented_soft_depends_on,augmented,0.735,True
HADOOP-16285,HADOOP-16338,augmented_soft_depends_on,augmented,0.714,True
HADOOP-16284,HADOOP-16876,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16284,HADOOP-16623,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16284,HADOOP-16286,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16283,HADOOP-16592,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16283,HADOOP-16676,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16283,HADOOP-17796,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16282,HADOOP-17178,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16282,HADOOP-17306,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16282,HADOOP-17331,augmented_soft_depends_on,augmented,0.765,True
HADOOP-16281,HADOOP-17015,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16281,HADOOP-17157,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16281,HADOOP-16255,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16280,HADOOP-16184,augmented_soft_depends_on,augmented,0.771,True
HADOOP-16280,HADOOP-16464,augmented_soft_depends_on,augmented,0.769,True
HADOOP-16280,HADOOP-16190,augmented_soft_depends_on,augmented,0.715,True
HADOOP-16279,HADOOP-16860,augmented_soft_depends_on,augmented,0.781,True
HADOOP-16279,HADOOP-16801,augmented_soft_depends_on,augmented,0.757,True
HADOOP-16279,HADOOP-16423,augmented_soft_depends_on,augmented,0.705,True
HADOOP-16277,HADOOP-17300,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16277,HADOOP-17337,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16277,HADOOP-16234,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16276,HADOOP-17561,augmented_soft_depends_on,augmented,0.761,True
HADOOP-16276,HADOOP-17564,augmented_soft_depends_on,augmented,0.725,True
HADOOP-16276,HADOOP-16943,augmented_soft_depends_on,augmented,0.673,True
HADOOP-16275,HADOOP-17633,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16275,HADOOP-17283,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16275,HADOOP-16624,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16274,HADOOP-16406,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16274,HADOOP-16520,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16274,HADOOP-16329,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16272,HADOOP-16271,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16272,HADOOP-17144,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16272,HADOOP-16990,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16271,HADOOP-16272,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16271,HADOOP-17144,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16271,HADOOP-16990,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16270,HADOOP-16861,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16270,HADOOP-17329,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16270,HADOOP-16731,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16269,HADOOP-17016,augmented_soft_depends_on,augmented,0.727,True
HADOOP-16269,HADOOP-17367,augmented_soft_depends_on,augmented,0.705,True
HADOOP-16269,HADOOP-17670,augmented_soft_depends_on,augmented,0.678,True
HADOOP-16268,HADOOP-16228,augmented_soft_depends_on,augmented,0.703,True
HADOOP-16268,HADOOP-17680,augmented_soft_depends_on,augmented,0.695,True
HADOOP-16268,HADOOP-16519,augmented_soft_depends_on,augmented,0.681,True
HADOOP-16266,HADOOP-16290,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16266,HADOOP-17600,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16266,HADOOP-16912,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16265,HADOOP-17095,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16265,HADOOP-16751,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16265,HADOOP-17062,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16264,HADOOP-17420,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16264,HADOOP-17306,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16264,HADOOP-17710,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16263,HADOOP-17506,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16263,HADOOP-16813,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16263,HADOOP-16620,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16262,HADOOP-17685,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16262,HADOOP-16791,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16262,HADOOP-17674,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16261,HADOOP-16783,augmented_soft_depends_on,augmented,0.79,True
HADOOP-16261,HADOOP-16395,augmented_soft_depends_on,augmented,0.78,True
HADOOP-16261,HADOOP-17116,augmented_soft_depends_on,augmented,0.763,True
HADOOP-16260,HADOOP-17452,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16260,HADOOP-17098,augmented_soft_depends_on,augmented,0.76,True
HADOOP-16260,HADOOP-17402,augmented_soft_depends_on,augmented,0.754,True
HADOOP-16259,HADOOP-17460,augmented_soft_depends_on,augmented,0.727,True
HADOOP-16259,HADOOP-17044,augmented_soft_depends_on,augmented,0.709,True
HADOOP-16259,HADOOP-17549,augmented_soft_depends_on,augmented,0.707,True
HADOOP-16257,HADOOP-17304,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16257,HADOOP-17208,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16257,HADOOP-16286,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16256,HADOOP-16631,augmented_soft_depends_on,augmented,0.7,True
HADOOP-16256,HADOOP-16578,augmented_soft_depends_on,augmented,0.7,True
HADOOP-16256,HADOOP-17356,augmented_soft_depends_on,augmented,0.677,True
HADOOP-16255,HADOOP-17157,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16255,HADOOP-16281,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16255,HADOOP-17070,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16253,HADOOP-16866,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16253,HADOOP-17252,augmented_soft_depends_on,augmented,0.771,True
HADOOP-16253,HADOOP-17352,augmented_soft_depends_on,augmented,0.735,True
HADOOP-16252,HADOOP-16653,augmented_soft_depends_on,augmented,0.766,True
HADOOP-16252,HADOOP-16732,augmented_soft_depends_on,augmented,0.76,True
HADOOP-16252,HADOOP-16926,augmented_soft_depends_on,augmented,0.754,True
HADOOP-16251,HADOOP-16222,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16251,HADOOP-17348,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16251,HADOOP-16496,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16250,HADOOP-16327,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16250,HADOOP-16945,augmented_soft_depends_on,augmented,0.778,True
HADOOP-16250,HADOOP-16547,augmented_soft_depends_on,augmented,0.769,True
HADOOP-16249,HADOOP-17395,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16249,HADOOP-16344,augmented_soft_depends_on,augmented,0.795,True
HADOOP-16249,HADOOP-16331,augmented_soft_depends_on,augmented,0.666,True
HADOOP-16248,HADOOP-16435,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16248,HADOOP-17518,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16248,HADOOP-17096,augmented_soft_depends_on,augmented,0.788,True
HADOOP-16247,HADOOP-17130,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16247,HADOOP-17378,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16247,HADOOP-17245,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16246,HADOOP-16504,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16246,HADOOP-17596,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16246,HADOOP-17010,augmented_soft_depends_on,augmented,0.761,True
HADOOP-16245,HADOOP-17259,augmented_soft_depends_on,augmented,0.72,True
HADOOP-16245,HADOOP-17699,augmented_soft_depends_on,augmented,0.714,True
HADOOP-16245,HADOOP-17631,augmented_soft_depends_on,augmented,0.712,True
HADOOP-16244,HADOOP-17124,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16244,HADOOP-17381,augmented_soft_depends_on,augmented,0.756,True
HADOOP-16244,HADOOP-16981,augmented_soft_depends_on,augmented,0.698,True
HADOOP-16243,HADOOP-16453,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16243,HADOOP-17068,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16243,HADOOP-16431,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16242,HADOOP-17379,augmented_soft_depends_on,augmented,0.738,True
HADOOP-16241,HADOOP-17764,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16241,HADOOP-17250,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16241,HADOOP-17181,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16240,HADOOP-16849,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16240,HADOOP-17307,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16240,HADOOP-17522,augmented_soft_depends_on,augmented,0.778,True
HADOOP-16239,HADOOP-17390,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16239,HADOOP-17057,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16239,HADOOP-16565,augmented_soft_depends_on,augmented,0.797,True
HADOOP-16238,HADOOP-17327,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16238,HADOOP-17324,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16238,HADOOP-17530,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16237,HADOOP-16210,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16237,HADOOP-16924,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16237,HADOOP-16213,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16236,HADOOP-17688,augmented_soft_depends_on,augmented,0.741,True
HADOOP-16236,HADOOP-17096,augmented_soft_depends_on,augmented,0.739,True
HADOOP-16236,HADOOP-17689,augmented_soft_depends_on,augmented,0.73,True
HADOOP-16234,HADOOP-16910,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16234,HADOOP-16277,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16234,HADOOP-16629,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16233,HADOOP-17709,augmented_soft_depends_on,augmented,0.686,True
HADOOP-16233,HADOOP-17167,augmented_soft_depends_on,augmented,0.681,True
HADOOP-16233,HADOOP-16413,augmented_soft_depends_on,augmented,0.673,True
HADOOP-16232,HADOOP-17472,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16232,HADOOP-17375,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16232,HADOOP-16834,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16231,HADOOP-16286,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16231,HADOOP-17204,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16231,HADOOP-16876,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16230,HADOOP-16220,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16230,HADOOP-17761,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16230,HADOOP-17233,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16229,HADOOP-16763,augmented_soft_depends_on,augmented,0.713,True
HADOOP-16229,HADOOP-16787,augmented_soft_depends_on,augmented,0.682,True
HADOOP-16229,HADOOP-17311,augmented_soft_depends_on,augmented,0.673,True
HADOOP-16228,HADOOP-17152,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16228,HADOOP-17486,augmented_soft_depends_on,augmented,0.792,True
HADOOP-16228,HADOOP-16416,augmented_soft_depends_on,augmented,0.783,True
HADOOP-16227,HADOOP-16771,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16227,HADOOP-17513,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16227,HADOOP-17319,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16226,HADOOP-17744,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16226,HADOOP-17686,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16226,HADOOP-16501,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16225,HADOOP-17282,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16225,HADOOP-16810,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16225,HADOOP-16747,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16223,HADOOP-17050,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16223,HADOOP-16324,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16223,HADOOP-16645,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16222,HADOOP-16251,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16222,HADOOP-16435,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16222,HADOOP-16496,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16221,HADOOP-16484,augmented_soft_depends_on,augmented,0.72,True
HADOOP-16221,HADOOP-16586,augmented_soft_depends_on,augmented,0.694,True
HADOOP-16221,HADOOP-16801,augmented_soft_depends_on,augmented,0.692,True
HADOOP-16220,HADOOP-16230,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16220,HADOOP-17233,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16220,HADOOP-17468,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16218,HADOOP-17088,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16218,HADOOP-17754,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16218,HADOOP-16977,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16217,HADOOP-16335,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16217,HADOOP-17143,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16217,HADOOP-17142,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16216,HADOOP-17208,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16216,HADOOP-17608,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16216,HADOOP-17810,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16213,HADOOP-16212,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16213,HADOOP-16211,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16213,HADOOP-16210,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16212,HADOOP-16213,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16212,HADOOP-16211,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16212,HADOOP-16210,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16211,HADOOP-16213,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16211,HADOOP-16212,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16211,HADOOP-16210,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16208,HADOOP-17731,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16208,HADOOP-16793,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16208,HADOOP-16435,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16206,HADOOP-16332,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16206,HADOOP-16668,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16206,HADOOP-17012,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16205,HADOOP-17058,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16205,HADOOP-16762,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16205,HADOOP-16913,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16204,HADOOP-17474,augmented_soft_depends_on,augmented,0.786,True
HADOOP-16204,HADOOP-16313,augmented_soft_depends_on,augmented,0.705,True
HADOOP-16204,HADOOP-17057,augmented_soft_depends_on,augmented,0.69,True
HADOOP-16203,HADOOP-17242,augmented_soft_depends_on,augmented,0.718,True
HADOOP-16203,HADOOP-17150,augmented_soft_depends_on,augmented,0.691,True
HADOOP-16203,HADOOP-17027,augmented_soft_depends_on,augmented,0.69,True
HADOOP-16202,HADOOP-17623,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16202,HADOOP-16844,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16202,HADOOP-16911,augmented_soft_depends_on,augmented,0.718,True
HADOOP-16201,HADOOP-16493,augmented_soft_depends_on,augmented,0.757,True
HADOOP-16201,HADOOP-16465,augmented_soft_depends_on,augmented,0.731,True
HADOOP-16201,HADOOP-16911,augmented_soft_depends_on,augmented,0.706,True
HADOOP-16200,HADOOP-17160,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16200,HADOOP-16666,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16200,HADOOP-17348,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16199,HADOOP-16753,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16199,HADOOP-17644,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16199,HADOOP-17800,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16198,HADOOP-16365,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16198,HADOOP-16487,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16198,HADOOP-16533,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16197,HADOOP-16547,augmented_soft_depends_on,augmented,0.721,True
HADOOP-16197,HADOOP-16930,augmented_soft_depends_on,augmented,0.696,True
HADOOP-16197,HADOOP-16470,augmented_soft_depends_on,augmented,0.669,True
HADOOP-16196,HADOOP-17744,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16196,HADOOP-16226,augmented_soft_depends_on,augmented,0.778,True
HADOOP-16196,HADOOP-17686,augmented_soft_depends_on,augmented,0.746,True
HADOOP-16195,HADOOP-17787,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16195,HADOOP-16970,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16195,HADOOP-17345,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16193,HADOOP-16502,augmented_soft_depends_on,augmented,0.724,True
HADOOP-16193,HADOOP-16313,augmented_soft_depends_on,augmented,0.703,True
HADOOP-16193,HADOOP-16415,augmented_soft_depends_on,augmented,0.702,True
HADOOP-16192,HADOOP-17502,augmented_soft_depends_on,augmented,0.657,True
HADOOP-16192,HADOOP-16609,augmented_soft_depends_on,augmented,0.657,True
HADOOP-16191,HADOOP-17501,augmented_soft_depends_on,augmented,0.781,True
HADOOP-16191,HADOOP-17803,augmented_soft_depends_on,augmented,0.724,True
HADOOP-16191,HADOOP-17295,augmented_soft_depends_on,augmented,0.722,True
HADOOP-16190,HADOOP-16878,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16190,HADOOP-16185,augmented_soft_depends_on,augmented,0.777,True
HADOOP-16190,HADOOP-16534,augmented_soft_depends_on,augmented,0.776,True
HADOOP-16189,HADOOP-16878,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16189,HADOOP-16756,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16189,HADOOP-16370,augmented_soft_depends_on,augmented,0.788,True
HADOOP-16188,HADOOP-16565,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16188,HADOOP-16667,augmented_soft_depends_on,augmented,0.741,True
HADOOP-16188,HADOOP-16774,augmented_soft_depends_on,augmented,0.723,True
HADOOP-16187,HADOOP-17203,augmented_soft_depends_on,augmented,0.8,True
