source,target,link_type,direction,edge_source,confidence
FLINK-16201,FLINK-16200,project_flow,outward,heuristic_inference,0.95
FLINK-16201,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16201,FLINK-15992,shared_fix_version,outward,heuristic_inference,0.81
FLINK-16202,FLINK-16200,project_flow,outward,heuristic_inference,0.95
FLINK-16202,FLINK-16201,project_flow,outward,heuristic_inference,0.95
FLINK-16202,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16203,FLINK-16200,project_flow,outward,heuristic_inference,0.95
FLINK-16203,FLINK-16201,project_flow,outward,heuristic_inference,0.95
FLINK-16203,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16204,FLINK-16200,shared_component,outward,heuristic_inference,0.95
FLINK-16204,FLINK-16201,project_flow,outward,heuristic_inference,0.95
FLINK-16204,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16205,FLINK-16200,shared_component,outward,heuristic_inference,0.95
FLINK-16205,FLINK-16201,shared_component,outward,heuristic_inference,0.95
FLINK-16205,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16206,FLINK-16200,shared_component,outward,heuristic_inference,0.95
FLINK-16206,FLINK-16201,shared_component,outward,heuristic_inference,0.95
FLINK-16206,FLINK-9477,parent_of,outward,parent_child,0.9
FLINK-16207,FLINK-12639,parent_of,outward,parent_child,0.9
FLINK-16209,FLINK-16207,project_flow,outward,heuristic_inference,0.91
FLINK-16209,FLINK-12639,parent_of,outward,parent_child,0.9
FLINK-16212,FLINK-12639,parent_of,outward,parent_child,0.9
FLINK-16212,FLINK-16209,project_flow,outward,heuristic_inference,0.88
FLINK-16212,FLINK-16207,shared_component,outward,heuristic_inference,0.8
FLINK-16987,FLINK-10604,shared_component,outward,heuristic_inference,0.71
FLINK-16987,FLINK-9970,shared_component,outward,heuristic_inference,0.71
FLINK-17038,FLINK-15674,parent_of,outward,parent_child,0.9
FLINK-17038,FLINK-3610,shared_component,outward,heuristic_inference,0.69
FLINK-17039,FLINK-15674,parent_of,outward,parent_child,0.9
FLINK-17039,FLINK-17038,project_flow,outward,heuristic_inference,0.87
FLINK-17039,FLINK-3610,shared_component,outward,heuristic_inference,0.69
FLINK-17070,FLINK-15856,parent_of,outward,parent_child,0.9
FLINK-17200,FLINK-7492,shared_component,outward,heuristic_inference,0.77
FLINK-17232,FLINK-17231,project_flow,outward,heuristic_inference,0.95
FLINK-18080,FLINK-11607,shared_component,outward,heuristic_inference,0.95
FLINK-18080,FLINK-11608,shared_component,outward,heuristic_inference,0.95
FLINK-18080,FLINK-11529,parent_of,outward,parent_child,0.9
FLINK-18199,FLINK-11607,shared_component,outward,heuristic_inference,0.95
FLINK-18199,FLINK-11608,shared_component,outward,heuristic_inference,0.95
FLINK-18199,FLINK-18389,parent_of,outward,parent_child,0.9
FLINK-18389,FLINK-16080,shared_component,outward,heuristic_inference,0.73
FLINK-18389,FLINK-16126,shared_component,outward,heuristic_inference,0.73
FLINK-18397,FLINK-11607,shared_component,outward,heuristic_inference,0.95
FLINK-18397,FLINK-11608,shared_component,outward,heuristic_inference,0.95
FLINK-18397,FLINK-18389,parent_of,outward,parent_child,0.9
FLINK-18778,FLINK-16987,parent_of,outward,parent_child,0.9
FLINK-18778,FLINK-14081,shared_component,outward,heuristic_inference,0.69
FLINK-18778,FLINK-18441,shared_component,outward,heuristic_inference,0.69
FLINK-18887,FLINK-18761,parent_of,outward,parent_child,0.9
FLINK-18887,FLINK-14383,shared_fix_version,outward,heuristic_inference,0.89
FLINK-18887,FLINK-14500,shared_fix_version,outward,heuristic_inference,0.81
FLINK-18954,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-18954,FLINK-18761,parent_of,outward,parent_child,0.9
FLINK-18954,FLINK-14383,shared_fix_version,outward,heuristic_inference,0.89
FLINK-19034,FLINK-14122,shared_fix_version,outward,heuristic_inference,0.71
FLINK-19034,FLINK-3610,shared_component,outward,heuristic_inference,0.69
FLINK-19038,FLINK-20787,parent_of,outward,parent_child,0.9
FLINK-19038,FLINK-16201,shared_fix_version,outward,heuristic_inference,0.89
FLINK-19038,FLINK-9477,shared_fix_version,outward,heuristic_inference,0.81
FLINK-19346,FLINK-19343,parent_of,outward,parent_child,0.9
FLINK-19346,FLINK-14837,shared_component,outward,heuristic_inference,0.77
FLINK-19346,FLINK-6895,shared_component,outward,heuristic_inference,0.69
FLINK-19358,FLINK-12381,shared_component,outward,heuristic_inference,0.69
FLINK-19524,FLINK-12639,shared_component,outward,heuristic_inference,0.69
FLINK-19524,FLINK-4498,shared_component,outward,heuristic_inference,0.69
FLINK-19525,FLINK-16105,shared_component,outward,heuristic_inference,0.95
FLINK-19525,FLINK-19524,parent_of,outward,parent_child,0.9
FLINK-19525,FLINK-16090,shared_component,outward,heuristic_inference,0.88
FLINK-19551,FLINK-10653,mentions_dependency,outward,text_reference,0.55
FLINK-19604,FLINK-14320,shared_component,outward,heuristic_inference,0.75
FLINK-19604,FLINK-16665,shared_component,outward,heuristic_inference,0.7
FLINK-19647,FLINK-16987,parent_of,outward,parent_child,0.9
FLINK-19647,FLINK-18199,shared_fix_version,outward,heuristic_inference,0.89
FLINK-19648,FLINK-19647,project_flow,outward,heuristic_inference,0.91
FLINK-19648,FLINK-16987,parent_of,outward,parent_child,0.9
FLINK-19729,FLINK-17038,shared_component,outward,heuristic_inference,0.69
FLINK-19729,FLINK-3610,shared_component,outward,heuristic_inference,0.69
FLINK-19743,FLINK-11576,parent_of,outward,parent_child,0.9
FLINK-19774,FLINK-18112,parent_of,outward,parent_child,0.9
FLINK-19774,FLINK-11250,shared_component,outward,heuristic_inference,0.69
FLINK-19976,FLINK-19604,shared_component,outward,heuristic_inference,0.69
FLINK-20280,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-20280,FLINK-18954,shared_fix_version,outward,heuristic_inference,0.95
FLINK-20398,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20399,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20399,FLINK-20398,project_flow,outward,heuristic_inference,0.88
FLINK-20400,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20400,FLINK-20398,project_flow,outward,heuristic_inference,0.88
FLINK-20400,FLINK-20399,project_flow,outward,heuristic_inference,0.88
FLINK-20401,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20401,FLINK-20398,project_flow,outward,heuristic_inference,0.79
FLINK-20401,FLINK-20399,project_flow,outward,heuristic_inference,0.79
FLINK-20407,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20407,FLINK-20399,shared_component,outward,heuristic_inference,0.71
FLINK-20407,FLINK-20400,shared_component,outward,heuristic_inference,0.71
FLINK-20408,FLINK-20392,parent_of,outward,parent_child,0.9
FLINK-20408,FLINK-20407,project_flow,outward,heuristic_inference,0.88
FLINK-20408,FLINK-20400,shared_component,outward,heuristic_inference,0.71
FLINK-20589,FLINK-16430,mentions_dependency,outward,text_reference,0.55
FLINK-20726,FLINK-19743,shared_fix_version,outward,heuristic_inference,0.81
FLINK-20726,FLINK-7492,shared_component,outward,heuristic_inference,0.77
FLINK-20767,FLINK-16987,parent_of,outward,parent_child,0.9
FLINK-20787,FLINK-15992,shared_fix_version,outward,heuristic_inference,0.81
FLINK-20787,FLINK-20767,project_flow,outward,heuristic_inference,0.76
FLINK-20788,FLINK-20787,project_flow,outward,heuristic_inference,0.95
FLINK-20788,FLINK-19038,shared_fix_version,outward,heuristic_inference,0.89
FLINK-20791,FLINK-16200,shared_component,outward,heuristic_inference,0.71
FLINK-20895,FLINK-20791,parent_of,outward,parent_child,0.9
FLINK-20895,FLINK-20767,shared_fix_version,outward,heuristic_inference,0.87
FLINK-20895,FLINK-20435,shared_fix_version,outward,heuristic_inference,0.81
FLINK-20897,FLINK-19976,parent_of,outward,parent_child,0.9
FLINK-20897,FLINK-12352,shared_fix_version,outward,heuristic_inference,0.71
FLINK-20897,FLINK-16201,shared_fix_version,outward,heuristic_inference,0.71
FLINK-20988,FLINK-12761,shared_component,outward,heuristic_inference,0.75
FLINK-20988,FLINK-13980,shared_component,outward,heuristic_inference,0.75
FLINK-21080,FLINK-2491,parent_of,outward,parent_child,0.9
FLINK-21080,FLINK-17038,shared_component,outward,heuristic_inference,0.69
FLINK-21080,FLINK-3610,shared_component,outward,heuristic_inference,0.69
FLINK-21110,FLINK-14105,shared_fix_version,outward,heuristic_inference,0.71
FLINK-21352,FLINK-2491,shared_fix_version,outward,heuristic_inference,0.79
FLINK-21352,FLINK-11937,shared_fix_version,outward,heuristic_inference,0.71
FLINK-21353,FLINK-21352,project_flow,outward,heuristic_inference,0.95
FLINK-21353,FLINK-12692,shared_fix_version,outward,heuristic_inference,0.81
FLINK-21357,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21357,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-21357,FLINK-11937,shared_fix_version,outward,heuristic_inference,0.81
FLINK-21375,FLINK-14105,shared_fix_version,outward,heuristic_inference,0.81
FLINK-21375,FLINK-21110,shared_fix_version,outward,heuristic_inference,0.71
FLINK-21504,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-21504,FLINK-21357,shared_component,outward,heuristic_inference,0.69
FLINK-21504,FLINK-23139,mentions_dependency,outward,text_reference,0.55
FLINK-21529,FLINK-17198,shared_component,outward,heuristic_inference,0.7
FLINK-21634,FLINK-9477,shared_fix_version,outward,heuristic_inference,0.89
FLINK-21634,FLINK-15992,shared_fix_version,outward,heuristic_inference,0.81
FLINK-21648,FLINK-21352,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21648,FLINK-12692,shared_fix_version,outward,heuristic_inference,0.89
FLINK-21649,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21649,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21649,FLINK-21648,parent_of,outward,parent_child,0.9
FLINK-21765,FLINK-21755,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21783,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21783,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21783,FLINK-21648,parent_of,outward,parent_child,0.9
FLINK-21784,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21784,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21784,FLINK-21648,parent_of,outward,parent_child,0.9
FLINK-21796,FLINK-18199,shared_fix_version,outward,heuristic_inference,0.71
FLINK-21871,FLINK-17589,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21871,FLINK-21634,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21905,FLINK-21871,parent_of,outward,parent_child,0.9
FLINK-21924,FLINK-14058,shared_component,outward,heuristic_inference,0.91
FLINK-21924,FLINK-12761,shared_component,outward,heuristic_inference,0.83
FLINK-21953,FLINK-16137,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21953,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21953,FLINK-20280,parent_of,outward,parent_child,0.9
FLINK-21966,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21966,FLINK-18954,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21966,FLINK-18761,parent_of,outward,parent_child,0.9
FLINK-21971,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21971,FLINK-18954,shared_fix_version,outward,heuristic_inference,0.95
FLINK-21971,FLINK-20280,parent_of,outward,parent_child,0.9
FLINK-22069,FLINK-21110,shared_fix_version,outward,heuristic_inference,0.89
FLINK-22069,FLINK-21375,shared_fix_version,outward,heuristic_inference,0.89
FLINK-22315,FLINK-21634,parent_of,outward,parent_child,0.9
FLINK-22316,FLINK-22315,project_flow,outward,heuristic_inference,0.91
FLINK-22316,FLINK-21634,parent_of,outward,parent_child,0.9
FLINK-22317,FLINK-22315,project_flow,outward,heuristic_inference,0.91
FLINK-22317,FLINK-22316,project_flow,outward,heuristic_inference,0.91
FLINK-22317,FLINK-21634,parent_of,outward,parent_child,0.9
FLINK-22318,FLINK-22315,project_flow,outward,heuristic_inference,0.91
FLINK-22318,FLINK-22316,project_flow,outward,heuristic_inference,0.91
FLINK-22318,FLINK-21634,parent_of,outward,parent_child,0.9
FLINK-22672,FLINK-16428,shared_fix_version,outward,heuristic_inference,0.71
FLINK-22673,FLINK-16077,shared_fix_version,outward,heuristic_inference,0.89
FLINK-22673,FLINK-16078,shared_fix_version,outward,heuristic_inference,0.89
FLINK-22910,FLINK-21110,shared_fix_version,outward,heuristic_inference,0.95
FLINK-22910,FLINK-22069,shared_fix_version,outward,heuristic_inference,0.81
FLINK-22911,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.95
FLINK-22911,FLINK-18954,shared_fix_version,outward,heuristic_inference,0.95
FLINK-22911,FLINK-19976,parent_of,outward,parent_child,0.9
FLINK-22913,FLINK-22911,project_flow,outward,heuristic_inference,0.95
FLINK-22913,FLINK-18887,shared_fix_version,outward,heuristic_inference,0.9
FLINK-23005,FLINK-21110,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23005,FLINK-22069,shared_fix_version,outward,heuristic_inference,0.81
FLINK-23005,FLINK-23218,mentions_dependency,outward,text_reference,0.55
FLINK-23005,FLINK-23354,mentions_dependency,outward,text_reference,0.55
FLINK-23035,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23035,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23035,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23062,FLINK-19976,shared_component,outward,heuristic_inference,0.7
FLINK-23062,FLINK-19604,shared_component,outward,heuristic_inference,0.69
FLINK-23137,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23137,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23137,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23139,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23139,FLINK-21649,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23139,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23218,FLINK-23005,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23218,FLINK-21110,parent_of,outward,parent_child,0.9
FLINK-23218,FLINK-23354,mentions_dependency,outward,text_reference,0.55
FLINK-23246,FLINK-10211,parent_of,outward,parent_child,0.9
FLINK-23246,FLINK-14081,shared_component,outward,heuristic_inference,0.69
FLINK-23246,FLINK-18441,shared_component,outward,heuristic_inference,0.69
FLINK-23249,FLINK-23005,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23249,FLINK-22910,parent_of,outward,parent_child,0.9
FLINK-23249,FLINK-21110,shared_fix_version,outward,heuristic_inference,0.89
FLINK-23251,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23251,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23251,FLINK-21357,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23252,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23252,FLINK-23251,project_flow,outward,heuristic_inference,0.89
FLINK-23252,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23264,FLINK-14058,shared_component,outward,heuristic_inference,0.73
FLINK-23264,FLINK-21924,shared_component,outward,heuristic_inference,0.73
FLINK-23342,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23342,FLINK-21649,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23342,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23343,FLINK-23137,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23343,FLINK-23139,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23343,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23344,FLINK-23139,cloners,outward,explicit_link,1.0
FLINK-23344,FLINK-23137,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23344,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23354,FLINK-23005,shared_fix_version,outward,heuristic_inference,0.95
FLINK-23354,FLINK-21110,parent_of,outward,parent_child,0.9
FLINK-23354,FLINK-23218,mentions_dependency,outward,text_reference,0.55
FLINK-23461,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23461,FLINK-23344,shared_fix_version,outward,heuristic_inference,0.89
FLINK-23461,FLINK-21353,shared_fix_version,outward,heuristic_inference,0.79
FLINK-23461,FLINK-23137,mentions_dependency,outward,text_reference,0.55
FLINK-23484,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-23486,FLINK-23484,project_flow,outward,heuristic_inference,0.95
FLINK-23486,FLINK-21352,parent_of,outward,parent_child,0.9
FLINK-3610,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-3672,FLINK-3671,project_flow,outward,heuristic_inference,0.95
FLINK-3673,FLINK-3671,project_flow,outward,heuristic_inference,0.95
FLINK-3673,FLINK-3672,project_flow,outward,heuristic_inference,0.95
FLINK-3957,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.71
FLINK-3959,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-3959,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.79
FLINK-3992,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-4198,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-4198,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.79
FLINK-4198,FLINK-3959,shared_fix_version,outward,heuristic_inference,0.71
FLINK-4330,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-4330,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.79
FLINK-4330,FLINK-3959,shared_fix_version,outward,heuristic_inference,0.71
FLINK-4647,FLINK-2254,parent_of,outward,parent_child,0.9
FLINK-4648,FLINK-2254,parent_of,outward,parent_child,0.9
FLINK-4648,FLINK-4647,project_flow,outward,heuristic_inference,0.87
FLINK-4649,FLINK-4648,project_flow,outward,heuristic_inference,0.95
FLINK-4649,FLINK-2254,parent_of,outward,parent_child,0.9
FLINK-4649,FLINK-4647,project_flow,outward,heuristic_inference,0.87
FLINK-4678,FLINK-4557,parent_of,outward,parent_child,0.9
FLINK-4757,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-4757,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.79
FLINK-4757,FLINK-3959,shared_fix_version,outward,heuristic_inference,0.71
FLINK-4815,FLINK-4808,shared_component,outward,heuristic_inference,0.71
FLINK-5126,FLINK-3957,parent_of,outward,parent_child,0.9
FLINK-5126,FLINK-3610,shared_fix_version,outward,heuristic_inference,0.79
FLINK-5126,FLINK-3959,shared_fix_version,outward,heuristic_inference,0.71
